Longitude,Latitude,HousingMedianAge,TotalRooms,TotalBedrooms,Population,Households,MedianIncome,MedianHouseValue
-120.2375,32.8797,2,3773,1511,2924,1062,16.15,500000
-119.4071,38.5846,12,5930,1833,19876,7750,1.8,500000
-123.2876,32.6514,52,1495,604,10793,3876,8.44,500000
-120.9544,38.7534,15,6814,2332,3253,907,16.51,500000
-123.1427,40.9135,45,15359,5156,35789,7475,3.51,500000
-120.2778,40.1346,7,682,334,1078,324,9.17,500000
-122.9958,39.8338,22,15297,6269,1356,355,3.08,500000
-118.1461,40.9413,8,7921,2723,4670,1706,4.21,500000
-119.7779,39.3684,26,9121,4376,7974,3111,9.51,500000
-117.3457,32.7973,35,4739,2128,1531,586,3.17,500000
-124.1845,36.5308,7,2563,1172,5287,1995,0.18,41700.77
-117.7338,35.327,25,5238,1633,1495,568,0.21,83753.72
-116.6398,39.103,7,3061,1324,3009,1203,14.23,500000
-117.5499,41.2862,45,2780,1100,11117,3036,2.52,500000
-114.3393,37.7928,1,8262,3301,16192,4961,4.19,500000
-116.7595,40.7193,38,15615,4732,10308,2751,0.0,15000
-118.7271,34.4086,16,365,137,21521,6615,1.33,500000
-123.3434,39.7113,48,23116,9518,8873,3263,11.86,500000
-122.8374,41.38,52,5448,2233,13214,2906,0.68,284316.45
-118.3389,34.8313,34,1825,790,9254,3525,2.18,500000
-117.4281,35.1809,42,3589,1270,19286,5865,1.86,500000
-115.665,35.6378,18,2804,896,10328,2544,1.08,500000
-120.7032,41.1299,8,4400,2194,8955,2919,3.15,500000
-117.5618,38.3348,15,2011,835,10530,2198,4.89,500000
-115.3157,41.7229,41,1611,667,9415,3187,14.83,500000
-117.1293,40.9867,5,3381,1480,4769,1436,5.35,500000
-122.5451,40.7679,36,2984,1297,57724,22012,1.65,500000
-118.9459,39.2461,34,1760,712,1115,299,0.37,119256.46
-114.7798,39.8831,48,1304,594,348,116,0.32,127024.66
-117.422,35.4503,21,9275,3476,2493,548,4.12,500000
-115.2725,33.0215,21,5613,2121,2893,715,1.86,500000
-122.8316,34.3248,39,8854,3545,1477,437,10.51,500000
-119.3781,38.4522,20,12389,4953,15777,4159,5.95,500000
-114.861,37.7118,43,5103,2338,3917,1031,6.32,500000
-123.5386,33.2378,46,6843,2492,15069,3829,0.94,309725.11
-117.9403,36.0444,21,8551,3705,7944,2938,3.96,500000
-115.0056,40.4833,12,9364,2827,502,163,4.64,500000
-118.6301,32.5197,20,1597,547,5638,1586,3.79,500000
-115.5444,37.692,5,262,106,7476,2502,16.28,500000
-118.8194,34.9065,29,1860,860,12956,4371,9.14,500000
-123.5346,34.5413,5,6990,2277,12649,4237,4.35,500000
-122.0224,36.2012,14,7228,3053,8133,2525,1.78,500000
-118.1909,38.1622,13,174,73,2660,916,20.76,500000
-123.7015,39.6058,5,4712,1667,3294,1229,13.04,500000
-121.096,38.5345,12,28550,9706,4122,1191,8.21,500000
-114.6977,36.4273,42,5257,2422,23152,6529,1.28,500000
-122.0078,34.3974,50,2700,1076,17204,4462,2.09,500000
-115.3321,37.0432,40,1171,549,27331,6387,0.01,15000
-122.5882,37.2692,28,3322,1559,18390,5031,9.01,500000
-122.0934,41.7056,7,1579,715,1137,290,1.13,500000
-117.755,39.0457,42,16734,8012,4779,1496,7.43,500000
-116.8465,32.5731,40,5248,1856,4950,1790,4.89,500000
-118.7105,39.4918,41,2536,1068,2336,559,3.04,500000
-122.6911,34.9692,25,1667,782,2867,668,4.41,500000
-117.0606,32.8933,16,7567,3736,3542,730,0.96,500000
-118.2051,38.0678,13,4368,2033,12240,4073,6.72,500000
-116.013,39.1113,42,8017,3581,18721,3978,5.03,500000
-123.2044,38.2683,7,1401,549,8200,1642,2.56,500000
-121.7542,38.0898,40,5998,2442,3472,891,5.13,500000
-123.8559,34.1648,32,1544,564,548,162,2.26,500000
-114.5325,36.9176,52,1228,600,1983,678,1.51,500000
-117.2678,41.4109,15,2983,1245,18663,5978,0.35,137644.68
-122.2098,38.9669,13,18951,6816,311,113,3.39,500000
-118.2333,36.7452,18,947,311,3775,1225,2.12,500000
-122.3445,33.8184,8,2672,904,3721,811,5.89,500000
-120.3136,38.8154,40,2048,646,10956,3147,2.01,500000
-123.5158,40.1185,38,17548,6427,8065,1798,1.95,500000
-117.4168,33.8114,29,2121,901,8987,2822,1.31,500000
-119.1401,34.334,24,7120,2460,12314,2646,15.05,500000
-118.1971,39.2488,45,634,285,9962,3341,4.55,500000
-115.6968,37.1555,42,7741,3843,2764,961,2.91,500000
-120.2942,38.7429,19,3205,1480,7285,2729,12.17,500000
-117.49,39.7532,33,3079,1302,2534,915,1.6,500000
-121.9467,37.5717,11,7404,2365,9102,3099,10.27,500000
-117.4618,35.3358,32,1090,465,3701,1352,3.45,500000
-114.7549,41.554,1,8111,3684,34815,13047,0.07,15000
-119.0638,37.7614,6,3933,1325,6378,2156,0.16,178127.71
-115.7044,33.35,33,3751,1871,864,228,4.65,500000
-123.7935,34.4468,52,4486,2175,28296,7448,16.2,500000
-116.9396,34.0444,2,992,411,4417,1665,5.28,500000
-121.3357,36.2907,7,1946,813,3602,808,16.34,500000
-124.11,34.1574,27,519,255,494,157,16.64,500000
-121.4799,32.6132,48,8894,3458,2414,731,5.94,500000
-114.3067,38.3224,17,3290,1553,8672,2645,2.11,500000
-114.4174,37.4159,8,3152,1196,11193,4336,0.7,352022.9
-116.7678,34.515,21,7425,2587,977,252,1.45,500000
-116.9166,37.4132,41,6826,3012,19340,3869,7.6,500000
-122.218,34.4477,6,5453,2153,14064,4035,7.06,500000
-118.0055,35.8796,30,4259,1399,7978,2208,0.14,103615.5
-121.5661,34.1997,48,10522,3449,16792,5107,8.05,500000
-122.5263,36.6117,51,8922,4228,5496,1415,3.62,500000
-117.7334,39.0329,29,2259,1026,709,171,3.62,500000
-115.3251,36.985,23,3306,1090,21747,7260,0.97,480062.64
-119.5138,39.5745,19,729,272,6997,1711,1.19,500000
-123.686,36.7294,8,27363,10582,4610,1423,13.06,500000
-115.7601,33.7417,38,1238,403,4103,1098,0.96,444779.12
-123.2487,35.1035,12,807,354,1337,458,16.5,500000
-119.7693,36.5691,51,2159,913,6368,1323,0.81,418409.16
-118.8299,38.371,4,4952,2384,9312,3072,0.99,500000
-116.6665,38.2105,15,4084,1745,8071,2700,0.15,125770.32
-114.9558,33.8353,31,2243,755,5757,2033,19.49,500000
-122.9802,36.5878,42,4872,2314,12068,4596,4.26,500000
-119.965,36.1834,3,5226,2264,13143,3519,3.94,500000
-114.4374,35.2234,6,2072,920,5923,2153,2.62,500000
-115.9902,38.3172,10,3130,1084,44180,12929,2.89,500000
-116.0246,35.2214,40,22361,10859,7074,2034,6.78,500000
-116.7148,35.0125,14,4835,1858,14988,5334,8.36,500000
-115.3207,36.8845,16,1102,430,798,181,0.2,111472.08
-123.3568,40.6362,3,5971,2435,4668,1116,0.22,67614.62
-117.0207,35.3814,51,3667,1555,1733,437,2.07,500000
-116.2729,33.7685,43,1841,798,1977,758,4.07,500000
-120.5097,34.7071,16,222,87,20937,6039,0.86,481041.74
-116.3994,33.7139,7,7399,2624,21374,8258,4.56,500000
-122.9895,39.8338,34,11521,4475,8882,2691,0.07,57483.55
-118.3869,32.901,38,9678,3182,18216,5636,5.91,500000
-119.5056,37.8382,6,452,159,2513,963,9.3,500000
-117.8064,34.6465,8,7745,2587,2330,698,0.46,207298.06
-118.4532,39.2712,43,1582,705,4302,1510,11.94,500000
-118.0012,41.6418,48,13772,6366,11824,3294,4.42,500000
-118.7427,36.081,37,4862,1792,28,11,9.6,500000
-117.4055,33.7773,43,2664,1250,9100,2022,6.55,500000
-117.7544,33.0201,26,5358,2376,4236,913,9.07,500000
-116.9441,36.7146,34,376,161,10654,3888,0.45,147263.86
-120.3727,38.7415,34,3292,1073,3506,862,0.09,35941.54
-120.4856,36.2438,27,2043,614,1845,622,1.0,500000
-121.4025,35.7118,40,3672,1387,13480,3669,3.65,500000
-122.0984,34.8514,43,675,268,16035,6374,0.17,75358.33
-122.4337,36.5628,5,825,380,7356,1839,9.4,500000
-118.4539,39.7005,37,9042,2886,1220,272,9.39,500000
-122.3534,39.3269,27,2360,768,4399,1605,6.85,500000
-120.6736,39.573,33,6387,2366,8790,3485,2.27,500000
-119.2123,35.3921,9,3652,1591,26175,9757,2.5,500000
-119.6093,39.4824,40,3751,1613,12441,4208,10.39,500000
-124.1261,41.5485,46,3393,1373,10104,3937,5.52,500000
-117.8369,35.0465,30,1252,581,8243,2931,1.3,500000
-115.2299,37.0809,7,19774,9609,19219,7051,5.15,500000
-121.5272,36.6126,45,4191,1536,3603,969,5.7,500000
-120.2081,33.5475,8,1849,882,4132,1547,2.41,500000
-124.1175,39.6812,28,355,165,4287,1091,1.55,500000
-115.2361,34.8023,27,4752,2159,1388,282,8.85,500000
-118.9941,38.8605,45,900,312,30985,10267,0.85,500000
-115.717,33.6198,19,7111,2534,48315,10962,1.55,500000
-121.8334,40.5462,9,900,304,12143,3983,6.32,500000
-117.8863,40.9804,36,1452,591,10331,3115,3.21,500000
-121.8944,37.0009,24,29187,12451,6749,2612,1.39,500000
-114.3827,33.7434,15,2256,1121,18627,6888,0.25,38556.97
-117.8539,34.0677,6,418,189,730,267,1.49,500000
-119.0615,33.0665,46,3909,1732,9361,3502,1.92,500000
-115.9307,37.4851,1,3235,1034,11201,2319,2.66,500000
-121.4054,38.0679,15,7274,2810,1490,394,5.64,500000
-118.5245,40.5458,13,3867,1207,118,44,8.37,500000
-121.973,34.019,36,2368,771,390,120,1.57,500000
-124.1741,38.1389,30,5294,1681,7463,2111,2.66,500000
-121.7309,34.1442,1,5407,1711,4274,980,1.68,500000
-114.3537,34.8038,38,1201,450,1810,384,3.04,500000
-117.9395,37.8226,30,8068,2462,706,235,8.23,500000
-120.7365,34.1047,50,15170,6030,7689,2304,2.77,500000
-120.4826,34.229,38,2230,865,10123,2760,0.6,247880.75
-119.0728,41.6434,35,454,181,5311,1403,0.47,202538.72
-118.2009,38.943,44,3362,1368,4532,1600,0.4,213948.27
-114.7072,37.7688,17,8602,3631,6581,2270,3.2,500000
-122.6181,34.9956,42,6100,2031,1598,602,1.48,500000
-116.743,39.5332,36,11107,3522,7708,2949,4.62,500000
-122.4428,38.3906,35,3240,1220,3922,1348,0.44,210469.35
-117.7687,38.5786,50,7981,3791,3622,1361,2.68,500000
-122.9835,41.1396,46,2079,867,10487,2359,5.23,500000
-124.1532,36.7117,11,4470,2226,12065,3971,0.32,172018.49
-118.752,34.7144,33,168,76,5389,1924,0.53,206023.29
-117.292,34.8496,32,5165,2294,2512,611,3.2,500000
-116.0376,38.6295,25,5686,2294,10962,3708,5.79,500000
-120.8994,35.653,11,1476,443,6866,2076,11.5,500000
-121.7077,39.6985,19,5155,1603,32798,9480,15.74,500000
-118.7443,34.8723,31,6150,1893,32655,9883,2.13,500000
-115.8499,33.0648,9,2112,925,15660,4054,2.31,500000
-121.456,37.4518,6,10480,3239,12417,4796,16.1,500000
-117.0642,38.0881,36,6910,3066,2560,741,5.07,500000
-118.074,37.3232,11,2491,751,32948,7152,1.19,500000
-118.849,33.7759,51,4298,1894,5901,2352,3.12,500000
-124.1127,36.9529,39,6992,3334,16687,4093,9.79,500000
-115.628,40.2057,31,1768,795,12775,3240,5.21,500000
-118.3267,35.2025,1,2455,879,27894,5893,13.0,500000
-119.937,33.8111,12,7807,3159,15901,5481,1.26,500000
-119.2821,37.9873,4,714,229,7852,2522,13.85,500000
-114.4859,37.7454,23,5280,2517,7913,2616,11.84,500000
-124.0556,37.9869,9,10326,5155,24624,7629,2.01,500000
-122.756,38.7545,2,230,81,3592,1040,3.85,500000
-117.2499,39.6164,40,1391,686,6928,1899,7.35,500000
-114.7362,32.5323,48,8898,2916,8004,2410,1.92,500000
-116.871,36.9706,22,1380,463,5147,1644,16.95,500000
-121.662,38.9539,24,11589,5513,30098,9813,0.54,215321.8
-119.1603,33.8254,25,12505,4767,3263,938,0.97,485908.63
-119.4577,40.965,48,825,347,7794,3041,11.3,500000
-115.1919,32.9973,22,1691,624,22032,6610,3.41,500000
-120.2265,36.7678,46,3725,1525,5707,1670,2.72,500000
-123.7289,41.7651,7,2663,1108,1042,221,19.08,500000
-121.119,41.0897,16,14188,6633,18782,6972,2.65,500000
-117.996,35.0774,39,3949,1512,14673,5612,5.56,500000
-118.93,41.2772,45,729,340,10778,4174,0.45,202306.58
-115.7449,33.5777,50,5349,2618,17524,3844,4.15,500000
-114.5469,33.651,5,1144,552,11441,3335,3.44,500000
-119.0886,36.0447,33,5618,2134,15093,4414,1.13,500000
-117.1827,36.0785,48,10326,4564,10142,2599,0.35,151716.44
-121.1988,41.209,4,3107,1294,17679,4851,1.93,500000
-119.8425,33.2881,19,1209,549,42196,13965,1.99,500000
-120.1424,37.8246,14,195,94,901,192,1.79,500000
-117.0689,36.6356,33,256,86,9824,3339,2.41,500000
-115.4331,39.4504,6,6055,2127,15005,5818,4.89,500000
-115.8972,35.3471,25,9126,3963,11612,2696,3.69,500000
-117.9392,39.6963,12,2187,694,2258,901,0.47,193813.12
-122.7801,37.9921,1,1357,407,10667,2354,3.36,500000
-114.848,37.7627,5,4957,1759,6497,1953,15.01,500000
-120.3828,33.066,25,23091,8660,4341,1694,13.9,500000
-118.3663,34.2821,50,322,141,18142,3696,0.14,56938.95
-123.7314,35.6366,20,628,303,5028,1506,0.62,211568.06
-122.6783,36.1899,50,1272,561,13960,3549,0.74,500000
-116.0371,33.497,3,2345,1028,7795,1770,7.33,500000
-119.1153,40.5235,12,2685,1065,36261,7572,12.23,500000
-120.4906,37.3423,2,7732,2838,3425,1232,2.04,500000
-114.4029,32.9338,43,12251,4805,4377,1393,3.31,500000
-123.3937,34.8843,18,14289,6732,6250,1401,7.6,500000
-119.2125,37.0004,6,2078,836,4757,1200,11.4,500000
-118.4447,39.0647,27,11800,5724,537,119,0.74,338580.34
-123.7049,38.3981,8,5466,1818,13746,5122,5.8,500000
-115.865,34.4823,34,95,34,1002,289,4.45,500000
-121.9752,38.057,51,6168,2541,899,321,3.78,500000
-118.4057,37.9057,15,195,77,254,89,12.04,500000
-115.9571,35.3162,37,1497,622,4352,1228,6.06,500000
-123.6484,36.4138,34,6128,2901,25484,9764,2.54,500000
-118.0284,33.7381,42,607,246,1397,410,4.8,500000
-118.1506,38.4008,42,390,157,6226,2272,0.71,321479.72
-116.7905,33.2172,32,887,288,5106,1638,9.96,500000
-117.6468,32.9979,29,5060,1642,1137,454,1.57,500000
-124.2214,34.857,47,2489,852,3849,1479,2.41,500000
-115.5479,33.9418,31,1303,483,289,79,2.98,500000
-121.4638,34.4401,26,927,285,4238,1598,14.31,500000
-123.4007,34.3153,7,4960,2139,15817,5943,1.48,500000
-123.0425,39.2205,40,8180,3684,5280,1654,3.85,500000
-119.0191,35.7481,35,244,84,3372,1082,0.76,404633.73
-119.0793,41.4503,5,3781,1569,12473,4589,2.35,500000
-123.4256,33.0875,24,2161,964,4119,1508,1.07,478020.49
-120.3504,34.9279,50,5316,1595,2563,806,3.72,500000
-121.9521,33.2547,24,1039,397,7327,2221,7.98,500000
-118.1396,35.9974,5,2847,1265,553,152,0.49,247095.92
-119.092,33.2517,16,726,279,6178,2073,1.21,487477.66
-118.8785,32.815,12,5217,1699,3054,934,3.86,500000
-117.2734,33.9553,33,10546,4292,3982,1412,7.18,500000
-119.8828,37.0507,26,6541,3034,48027,15346,0.13,100565.9
-115.6557,40.6509,18,4424,1713,5987,2033,0.42,190198.38
-120.8147,33.0442,2,2869,939,21950,4998,0.83,386840.06
-114.8751,39.2558,31,5738,2192,2939,794,4.17,500000
-114.4091,36.1365,33,208,66,2299,481,2.41,500000
-123.3321,38.9718,18,7314,2675,13828,5094,1.14,499599.92
-118.9912,36.5654,29,824,271,2877,763,6.2,500000
-115.1464,40.1101,34,538,171,3005,757,2.37,500000
-115.4589,35.8299,36,1072,335,18587,4743,5.68,500000
-116.9022,37.5115,45,4874,2231,5077,1528,1.03,500000
-118.0562,36.4855,16,3266,1543,27077,7873,1.32,500000
-117.7531,39.2349,31,19002,6378,602,203,0.6,252492.11
-119.6587,38.4519,40,10951,4025,12804,3010,8.26,500000
-115.5024,33.742,35,69,28,1174,369,2.48,500000
-120.9792,35.703,8,2720,867,3238,796,2.64,500000
-114.6309,36.9312,30,2321,756,12167,3659,4.65,500000
-120.6626,37.8115,10,3412,1477,504,182,20.39,500000
-120.814,33.2172,30,2424,989,19,6,5.14,500000
-122.1594,39.7538,40,6806,2151,14903,3802,2.08,500000
-118.9922,39.5438,25,3718,1800,452,126,4.27,500000
-117.2879,36.3861,2,18854,6093,3957,984,3.31,500000
-124.0418,35.023,30,4447,1929,6011,1299,3.77,500000
-123.2057,36.748,1,1641,632,6976,2608,0.87,434364.08
-120.1304,36.3139,14,10762,3244,6842,2589,0.43,253576.86
-121.6212,39.0028,24,5793,2760,2429,809,0.83,474549.81
-120.6209,38.3571,29,40,13,592,147,1.69,500000
-118.1196,38.9318,25,6212,3104,4559,1270,0.49,302427.31
-118.6546,37.5422,26,5587,2065,4723,1546,1.48,500000
-116.3638,39.7599,47,6122,2639,5027,1694,0.72,339208.06
-118.236,37.2866,3,2637,817,3018,1103,1.65,500000
-117.7124,41.3273,10,524,208,7616,2278,7.03,500000
-121.3455,40.96,38,2506,1145,15321,3948,12.0,500000
-123.3491,38.4601,41,5682,2284,16555,3875,7.08,500000
-117.9555,33.675,21,4082,1370,5263,1945,8.62,500000
-114.5434,38.504,17,3342,1314,3920,1078,6.77,500000
-122.9739,39.8067,14,5939,1975,6396,1745,1.07,497726.14
-118.5046,37.5363,25,7386,2435,10663,4095,9.49,500000
-116.0124,37.5999,28,1633,594,1000,305,1.46,500000
-115.5159,34.7741,46,671,261,4294,1042,7.26,500000
-116.8633,41.1662,43,5790,2397,8426,1988,6.3,500000
-121.6844,36.7702,39,9929,4313,10699,3731,12.89,500000
-121.5969,32.7142,41,15450,6476,18665,5558,17.41,500000
-114.3623,36.7011,22,2597,1257,201,58,1.25,500000
-115.9781,36.9122,50,2213,809,11637,2823,7.9,500000
-119.2831,40.8241,21,320,124,2984,995,6.23,500000
-117.6074,33.373,21,957,358,11184,3227,0.35,236592.26
-115.5213,35.0269,10,471,222,6608,1737,7.97,500000
-122.2356,37.7533,46,166,57,10363,3276,19.43,500000
-123.4161,37.1317,33,11295,4400,4137,1354,8.59,500000
-120.1259,40.3318,16,3084,1031,26479,7575,0.24,131311.46
-121.3776,37.2532,13,534,265,22507,6128,1.29,500000
-119.6788,38.1876,8,2722,979,17892,7121,4.59,500000
-120.2725,41.8318,11,8655,3387,4876,1599,10.7,500000
-120.5751,32.6882,40,6981,2170,341,86,6.4,500000
-119.2873,39.3079,35,448,156,12376,4718,6.56,500000
-123.9406,39.6201,26,13948,5019,8636,2245,1.36,500000
-115.6827,35.7374,37,3085,1404,6664,1342,1.0,472935.76
-117.5543,36.0498,13,5323,2487,31884,12398,6.69,500000
-119.0997,40.9341,28,570,258,4144,829,2.04,500000
-122.988,35.1814,14,7515,2976,3449,926,2.19,500000
-121.3328,38.7517,28,1929,800,1788,676,4.54,500000
-121.9043,40.6258,48,22268,10983,1723,507,4.06,500000
-122.6504,34.6986,1,8693,2634,3309,971,0.88,394990.56
-115.296,40.0685,44,2323,1110,11806,4101,5.06,500000
-118.8379,40.4887,14,6771,2409,6708,2380,1.52,500000
-118.0168,38.2547,26,1889,863,29966,7442,3.28,500000
-124.2954,34.0989,40,14097,6479,17498,3903,5.38,500000
-122.9041,35.6062,22,4728,2093,5080,1852,5.07,500000
-123.9467,36.0807,16,6893,2735,7774,2209,8.47,500000
-117.3686,38.3051,33,14,5,4045,916,6.98,500000
-120.7215,40.5243,7,4559,1840,23128,5022,4.56,500000
-122.7552,33.6534,19,8203,2573,8709,2965,6.55,500000
-115.6508,36.0626,20,2174,812,4529,1465,3.88,500000
-116.6222,32.8065,7,10760,3602,14929,5555,2.57,500000
-116.9929,33.2861,22,18373,9134,20844,5960,2.76,500000
-121.2084,37.841,9,9186,3278,6614,2334,11.75,500000
-124.0541,35.9624,35,6465,2690,19850,7019,5.99,500000
-119.1318,36.0008,5,3990,1626,42649,8896,5.96,500000
-114.9625,38.1227,5,5058,1917,2083,658,1.12,500000
-118.8975,33.727,26,4632,1857,6155,1961,18.06,500000
-119.7309,39.2626,15,20929,9809,6299,1567,3.2,500000
-122.5401,40.7086,2,12063,3856,20436,6743,5.7,500000
-116.5199,38.5241,52,7167,3309,5138,1564,9.06,500000
-120.0461,39.8793,27,930,341,1354,314,5.17,500000
-116.6028,40.8205,43,7052,2121,8976,2978,7.2,500000
-122.005,36.8569,19,636,214,12768,4839,0.24,141702.73
-123.5483,36.6461,34,576,200,1474,517,1.41,500000
-118.9218,34.1013,22,36,14,4347,981,0.34,256559.35
-122.5225,40.5699,19,8587,2978,2198,464,10.86,500000
-120.8158,37.6806,18,349,128,5042,1915,5.04,500000
-118.1218,38.0731,43,1833,658,19482,4994,1.34,500000
-114.9196,40.172,50,1480,623,1087,239,4.82,500000
-123.3482,40.6572,3,121,50,26395,10057,2.77,500000
-120.2325,33.4522,45,2216,877,15822,4391,0.08,15000
-116.92,38.9973,49,2903,1057,14375,3749,4.65,500000
-119.3196,34.4567,11,5802,2815,7956,2163,6.41,500000
-120.1363,40.817,11,2763,1132,10718,2534,1.21,500000
-123.4429,34.2933,49,2067,995,2267,596,3.75,500000
-117.3286,33.5201,18,1644,636,740,239,9.02,500000
-123.4957,40.319,14,2882,1364,5233,1960,1.72,500000
-117.008,38.7618,50,15143,5085,9323,2406,2.94,500000
-121.6327,37.2968,16,2280,844,9215,3128,1.09,500000
-119.7869,36.7584,10,8811,4339,631,204,6.54,500000
-117.0462,38.6205,25,27137,11566,9604,3466,2.05,500000
-120.7807,34.6242,39,9389,3415,2079,446,3.62,500000
-121.5578,32.5059,47,3385,1565,14539,4977,7.47,500000
-122.1876,37.649,39,5640,2051,5679,1312,12.39,500000
-119.0804,36.748,23,7897,3395,15247,3064,0.05,15000
-122.6535,39.9915,10,8350,3288,8277,3278,1.14,500000
-114.7797,34.9278,36,1693,741,3288,1135,7.6,500000
-115.5977,40.6983,8,3178,1222,811,175,2.55,500000
-116.229,36.6411,30,2391,1080,43009,14182,0.74,400190.07
-120.8558,35.1705,9,2179,952,27703,10570,5.42,500000
-118.069,40.7371,17,9929,3757,5593,1127,0.36,206895.1
-118.5916,41.6811,48,3927,1572,1932,763,1.86,500000
-115.0388,35.144,12,7151,3045,3623,784,13.95,500000
-118.9378,39.9107,4,794,289,14156,2878,0.02,15000
-115.7072,38.1581,49,3650,1418,20596,6730,1.16,500000
-118.9295,38.3821,30,13165,5714,1504,460,0.3,153435.07
-122.385,37.2063,38,2654,1248,4735,1493,1.6,500000
-121.7905,37.1115,46,2509,761,710,146,0.61,343382.21
-123.7257,34.9791,8,8242,3149,5867,1637,0.83,388850.84
-121.0596,41.3174,26,16206,5313,24042,5420,14.74,500000
-114.7451,35.9314,51,2176,712,11611,2931,2.79,500000
-121.5175,40.9747,1,4553,1754,17351,5417,2.41,500000
-115.2148,34.8698,12,3847,1309,2930,796,1.05,425177.89
-119.9784,34.0487,35,11902,3742,35875,9717,10.23,500000
-117.2974,37.4594,31,654,240,10119,2627,6.87,500000
-121.0832,34.0344,51,11137,4297,1541,437,1.17,500000
-117.8276,40.1992,22,13588,6240,1346,526,1.95,500000
-121.7853,33.4157,36,5977,1831,491,136,12.72,500000
-123.5137,33.5821,41,8169,3127,41994,11147,0.13,63906.52
-123.8488,38.8931,34,11028,5372,81633,31860,12.5,500000
-121.4704,35.2454,34,9160,4088,2007,425,8.94,500000
-120.8047,35.6186,34,9688,4187,776,160,6.96,500000
-115.8484,37.3747,41,204,81,370,103,2.17,500000
-123.8158,32.9995,41,8934,2849,30191,7794,0.98,378205.83
-115.42,33.3253,6,3458,1376,3596,971,6.3,500000
-122.5131,36.162,52,3341,1142,20645,4617,3.94,500000
-121.0381,34.9809,23,650,239,24801,9038,5.29,500000
-121.3234,35.173,26,4140,1652,2962,708,0.18,80195.77
-117.975,40.9945,36,3124,1327,15043,3300,2.61,500000
-121.0327,33.1675,50,1361,612,4019,982,2.64,500000
-116.9465,41.4416,36,11468,4480,3547,760,1.49,500000
-118.5673,33.8295,1,13818,6371,4286,1346,1.66,500000
-123.5828,37.5015,47,3854,1801,5695,1748,0.37,180156.45
-117.9144,40.3678,30,14391,5646,1281,406,6.16,500000
-117.1001,37.3022,22,2848,946,1595,532,1.23,500000
