Age,WorkClass,Education,EducationNum,MaritalStatus,Occupation,Race,Gender,CapitalGain,CapitalLoss,HoursPerWeek,Income
48,Local-gov,Preschool,3,Widowed,Priv-house-serv,Asian-Pac-Islander,Female,48131,0,67,0
85,Without-pay,7th-8th,11,Never-married,Sales,White,Male,64653,0,72,0
65,Without-pay,Prof-school,3,Separated,Farming-fishing,White,Male,0,0,39,0
22,Private,Prof-school,1,Married-civ-spouse,Transport-moving,White,Female,0,46961,30,0
42,Without-pay,HS-grad,10,Married-spouse-absent,Handlers-cleaners,Black,Female,0,0,56,0
56,Without-pay,10th,5,Never-married,Machine-op-inspct,Amer-Indian-Eskimo,Female,0,0,28,0
73,State-gov,Some-college,15,Married-spouse-absent,Armed-Forces,Black,Female,0,48293,35,0
82,Federal-gov,9th,10,Married-AF-spouse,Protective-serv,Amer-Indian-Eskimo,Male,16935,0,61,0
53,Local-gov,Prof-school,7,Married-civ-spouse,Armed-Forces,Asian-Pac-Islander,Male,0,0,91,0
50,Federal-gov,Preschool,10,Married-spouse-absent,Other-service,Asian-Pac-Islander,Male,0,0,34,0
56,Local-gov,Masters,13,Married-spouse-absent,Tech-support,Other,Female,50037,0,18,0
53,Local-gov,10th,16,Separated,Sales,White,Male,0,0,94,0
29,State-gov,Some-college,13,Married-civ-spouse,Priv-house-serv,Amer-Indian-Eskimo,Male,0,0,55,0
65,State-gov,1st-4th,5,Married-spouse-absent,Machine-op-inspct,White,Female,0,0,82,0
18,Private,10th,13,Married-civ-spouse,Farming-fishing,Black,Female,15378,41917,71,0
30,Federal-gov,Prof-school,10,Married-civ-spouse,Machine-op-inspct,Black,Male,0,0,33,0
78,Private,Assoc-acdm,2,Married-AF-spouse,Tech-support,Other,Male,94750,0,6,0
88,Self-emp-inc,Some-college,8,Separated,Transport-moving,Asian-Pac-Islander,Female,0,0,13,0
23,Self-emp-inc,HS-grad,8,Married-civ-spouse,Priv-house-serv,White,Female,0,0,43,0
26,Federal-gov,12th,12,Divorced,Armed-Forces,White,Male,0,0,86,0
51,Self-emp-inc,Masters,1,Divorced,Protective-serv,Asian-Pac-Islander,Female,0,0,19,0
18,Without-pay,12th,15,Married-civ-spouse,Farming-fishing,Asian-Pac-Islander,Female,0,23791,32,0
71,Self-emp-not-inc,Some-college,4,Separated,Armed-Forces,Black,Female,0,0,49,0
22,State-gov,10th,13,Married-spouse-absent,Armed-Forces,Other,Male,0,0,79,0
90,Self-emp-not-inc,Preschool,8,Widowed,Prof-specialty,Amer-Indian-Eskimo,Female,5264,0,97,0
50,Private,11th,15,Widowed,Protective-serv,Black,Female,30512,0,79,0
32,Self-emp-inc,Assoc-voc,9,Divorced,Protective-serv,Amer-Indian-Eskimo,Male,0,0,12,0
55,Self-emp-inc,Prof-school,16,Divorced,Exec-managerial,White,Male,0,0,97,0
65,Self-emp-not-inc,Doctorate,7,Widowed,Exec-managerial,White,Female,0,0,55,0
51,Local-gov,Some-college,16,Widowed,Craft-repair,Other,Male,0,0,28,0
19,State-gov,Masters,10,Widowed,Priv-house-serv,Other,Female,0,0,69,0
47,Self-emp-inc,1st-4th,6,Separated,Tech-support,White,Male,0,48109,10,0
40,Without-pay,Assoc-acdm,16,Divorced,Craft-repair,Amer-Indian-Eskimo,Male,0,4723,95,0
47,Self-emp-inc,Assoc-acdm,2,Widowed,Armed-Forces,Other,Male,0,0,23,0
24,Self-emp-not-inc,HS-grad,4,Married-spouse-absent,Other-service,Other,Female,0,0,8,0
76,Self-emp-inc,Bachelors,6,Married-civ-spouse,Armed-Forces,Other,Male,88720,0,45,0
29,Self-emp-inc,HS-grad,15,Married-AF-spouse,Tech-support,White,Female,0,0,27,0
33,Self-emp-not-inc,Some-college,5,Divorced,Sales,Other,Male,77564,0,63,0
87,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Other,Female,0,0,9,0
18,Self-emp-inc,Masters,3,Married-AF-spouse,Sales,Other,Male,0,0,95,0
89,Without-pay,Masters,6,Divorced,Machine-op-inspct,Amer-Indian-Eskimo,Male,0,0,25,0
59,Private,Doctorate,5,Widowed,Armed-Forces,Black,Male,0,0,39,0
17,Self-emp-not-inc,Bachelors,2,Never-married,Other-service,Other,Female,68880,0,48,0
30,State-gov,5th-6th,2,Never-married,Priv-house-serv,Amer-Indian-Eskimo,Male,0,0,23,0
40,Local-gov,10th,1,Never-married,Other-service,Asian-Pac-Islander,Male,0,0,51,0
20,State-gov,Assoc-acdm,3,Divorced,Handlers-cleaners,Amer-Indian-Eskimo,Male,0,0,22,0
75,Self-emp-inc,HS-grad,12,Widowed,Machine-op-inspct,White,Male,0,25758,67,0
82,State-gov,5th-6th,2,Never-married,Exec-managerial,White,Female,0,0,91,0
42,Local-gov,7th-8th,7,Married-civ-spouse,Tech-support,Other,Female,0,0,40,0
27,State-gov,Prof-school,14,Separated,Farming-fishing,Black,Female,0,0,35,0
75,Without-pay,Assoc-voc,9,Married-AF-spouse,Priv-house-serv,Amer-Indian-Eskimo,Female,0,0,25,0
29,Without-pay,7th-8th,4,Married-civ-spouse,Craft-repair,Other,Male,0,0,9,0
73,Self-emp-inc,Assoc-voc,10,Divorced,Prof-specialty,Asian-Pac-Islander,Male,0,0,57,0
24,Local-gov,9th,8,Married-spouse-absent,Prof-specialty,White,Female,0,0,35,0
30,Private,1st-4th,6,Divorced,Priv-house-serv,Amer-Indian-Eskimo,Male,19479,0,80,0
61,State-gov,Assoc-acdm,2,Never-married,Craft-repair,Amer-Indian-Eskimo,Female,0,0,46,0
64,Without-pay,7th-8th,11,Divorced,Other-service,White,Female,0,0,1,0
80,Local-gov,Bachelors,5,Divorced,Handlers-cleaners,White,Female,0,0,35,0
20,Without-pay,5th-6th,1,Divorced,Transport-moving,Asian-Pac-Islander,Female,0,0,43,0
80,Private,1st-4th,14,Married-AF-spouse,Farming-fishing,Black,Female,0,0,35,0
42,State-gov,7th-8th,14,Married-spouse-absent,Exec-managerial,Black,Male,0,49499,74,0
83,Local-gov,7th-8th,4,Married-AF-spouse,Exec-managerial,Asian-Pac-Islander,Female,80801,0,92,0
46,Local-gov,9th,12,Married-AF-spouse,Protective-serv,Asian-Pac-Islander,Male,0,2069,44,0
61,Without-pay,Bachelors,4,Married-AF-spouse,Craft-repair,Other,Female,0,0,82,0
83,Federal-gov,Prof-school,6,Married-civ-spouse,Tech-support,White,Female,0,0,40,0
32,State-gov,Masters,11,Widowed,Other-service,Black,Male,41717,0,67,0
58,Private,7th-8th,13,Divorced,Tech-support,White,Female,33050,0,52,0
23,Private,Prof-school,6,Divorced,Sales,White,Male,0,0,88,0
62,Private,11th,2,Married-spouse-absent,Tech-support,Black,Female,0,0,62,0
46,Private,Some-college,2,Divorced,Protective-serv,Asian-Pac-Islander,Male,0,0,73,0
81,State-gov,Some-college,12,Divorced,Handlers-cleaners,Other,Male,0,0,2,0
70,Without-pay,Assoc-acdm,4,Separated,Armed-Forces,Black,Male,0,0,91,0
57,Private,5th-6th,4,Married-AF-spouse,Tech-support,Asian-Pac-Islander,Male,0,0,82,0
54,State-gov,Assoc-voc,15,Separated,Craft-repair,White,Female,0,0,49,0
52,Without-pay,10th,15,Divorced,Priv-house-serv,Other,Male,0,0,22,0
19,Local-gov,Bachelors,3,Never-married,Craft-repair,White,Female,0,0,6,0
77,Federal-gov,12th,11,Widowed,Farming-fishing,Black,Male,54243,0,50,0
39,Local-gov,Doctorate,6,Married-AF-spouse,Craft-repair,Black,Male,80270,0,4,0
19,State-gov,10th,6,Married-civ-spouse,Other-service,Black,Female,0,0,56,0
65,Local-gov,Prof-school,4,Married-AF-spouse,Craft-repair,Amer-Indian-Eskimo,Male,36327,0,16,0
19,Local-gov,5th-6th,9,Never-married,Machine-op-inspct,Black,Male,0,7948,59,0
63,Without-pay,10th,16,Married-AF-spouse,Tech-support,Other,Female,34873,0,46,0
86,Local-gov,10th,8,Separated,Protective-serv,Amer-Indian-Eskimo,Male,16558,0,100,0
78,Self-emp-inc,1st-4th,1,Married-AF-spouse,Transport-moving,White,Male,0,0,62,0
41,State-gov,Doctorate,10,Widowed,Prof-specialty,White,Female,0,0,61,0
83,Federal-gov,5th-6th,13,Married-spouse-absent,Armed-Forces,White,Female,0,38749,63,0
68,Local-gov,11th,14,Widowed,Exec-managerial,Amer-Indian-Eskimo,Male,0,0,14,0
63,Private,Assoc-acdm,3,Married-AF-spouse,Protective-serv,White,Male,10707,0,48,0
24,Private,11th,12,Divorced,Tech-support,Black,Female,0,0,22,0
57,Federal-gov,Bachelors,13,Separated,Farming-fishing,Asian-Pac-Islander,Male,0,0,57,0
57,Self-emp-not-inc,Some-college,6,Widowed,Farming-fishing,Black,Female,0,0,32,0
38,Without-pay,9th,4,Widowed,Protective-serv,White,Female,0,0,34,0
68,Self-emp-inc,Some-college,13,Married-AF-spouse,Farming-fishing,Amer-Indian-Eskimo,Male,0,0,61,0
58,Private,Masters,2,Married-spouse-absent,Handlers-cleaners,Other,Male,0,0,74,0
35,Private,10th,8,Separated,Handlers-cleaners,Other,Female,75915,0,83,0
17,Self-emp-inc,Prof-school,5,Widowed,Tech-support,Black,Male,0,0,77,0
39,State-gov,Assoc-acdm,1,Never-married,Craft-repair,Black,Female,0,0,90,0
51,Local-gov,Bachelors,14,Divorced,Craft-repair,Black,Female,5409,0,28,0
27,Private,HS-grad,11,Divorced,Craft-repair,Black,Male,90083,0,18,0
47,Federal-gov,Prof-school,14,Married-civ-spouse,Craft-repair,Amer-Indian-Eskimo,Female,0,0,20,0
34,Self-emp-inc,HS-grad,10,Divorced,Machine-op-inspct,Amer-Indian-Eskimo,Female,0,0,14,0
81,Federal-gov,7th-8th,6,Never-married,Sales,Black,Male,0,0,7,0
90,Private,9th,11,Married-civ-spouse,Other-service,Amer-Indian-Eskimo,Male,0,0,62,0
75,State-gov,5th-6th,15,Separated,Exec-managerial,Amer-Indian-Eskimo,Female,96964,0,58,0
38,Self-emp-inc,Some-college,10,Never-married,Armed-Forces,Other,Male,32788,0,45,0
86,Self-emp-inc,Preschool,16,Widowed,Farming-fishing,White,Female,0,10048,72,0
51,Self-emp-inc,Bachelors,3,Separated,Other-service,White,Female,0,32251,43,0
69,Private,9th,13,Married-civ-spouse,Transport-moving,Other,Male,0,0,72,0
42,Private,HS-grad,16,Married-civ-spouse,Handlers-cleaners,Asian-Pac-Islander,Female,70673,0,34,0
36,Local-gov,Bachelors,13,Married-civ-spouse,Other-service,Black,Female,0,0,53,0
74,State-gov,10th,3,Never-married,Exec-managerial,Other,Male,0,0,59,0
68,Local-gov,Assoc-voc,7,Divorced,Craft-repair,Other,Female,0,0,47,0
85,Self-emp-not-inc,Doctorate,3,Married-AF-spouse,Sales,Amer-Indian-Eskimo,Male,0,0,81,0
19,Local-gov,7th-8th,3,Never-married,Machine-op-inspct,Asian-Pac-Islander,Female,0,45161,73,0
59,Private,5th-6th,1,Widowed,Handlers-cleaners,Amer-Indian-Eskimo,Male,41526,34582,49,0
31,Local-gov,12th,3,Widowed,Tech-support,Black,Female,0,0,99,0
75,Self-emp-not-inc,1st-4th,7,Separated,Armed-Forces,Other,Female,0,0,18,0
74,Self-emp-not-inc,1st-4th,14,Widowed,Armed-Forces,Asian-Pac-Islander,Male,0,0,31,0
58,Private,Some-college,4,Divorced,Armed-Forces,Amer-Indian-Eskimo,Female,0,0,16,0
37,Without-pay,Doctorate,15,Divorced,Tech-support,Black,Male,0,0,96,0
52,State-gov,1st-4th,13,Separated,Sales,Black,Male,0,0,3,0
25,Self-emp-not-inc,HS-grad,7,Never-married,Craft-repair,Asian-Pac-Islander,Female,0,0,73,0
70,State-gov,Masters,16,Widowed,Prof-specialty,White,Male,0,0,23,0
68,Without-pay,HS-grad,13,Married-spouse-absent,Priv-house-serv,Asian-Pac-Islander,Female,0,0,90,0
34,Local-gov,7th-8th,16,Divorced,Prof-specialty,Black,Female,0,0,65,0
34,State-gov,Masters,4,Married-civ-spouse,Priv-house-serv,Asian-Pac-Islander,Female,51570,0,9,0
19,Without-pay,Some-college,9,Married-civ-spouse,Sales,White,Male,0,0,43,0
74,Federal-gov,HS-grad,10,Never-married,Craft-repair,Amer-Indian-Eskimo,Female,0,0,22,0
46,Federal-gov,Assoc-acdm,5,Married-AF-spouse,Armed-Forces,White,Female,37199,0,15,0
67,Self-emp-not-inc,Masters,6,Widowed,Prof-specialty,Amer-Indian-Eskimo,Male,0,0,4,0
21,Private,11th,6,Married-spouse-absent,Tech-support,Black,Male,0,0,83,0
63,Self-emp-inc,Bachelors,16,Separated,Other-service,White,Male,0,0,11,0
39,Private,10th,8,Widowed,Tech-support,Other,Female,0,0,45,0
76,Without-pay,7th-8th,3,Separated,Tech-support,Black,Female,0,0,47,0
58,Local-gov,9th,10,Married-spouse-absent,Sales,Other,Male,0,0,29,0
78,Self-emp-not-inc,7th-8th,2,Never-married,Other-service,Black,Female,0,0,66,0
67,State-gov,HS-grad,6,Never-married,Armed-Forces,White,Male,0,0,99,0
64,Local-gov,Some-college,10,Married-spouse-absent,Tech-support,Other,Male,0,0,29,0
65,State-gov,Prof-school,2,Separated,Handlers-cleaners,Amer-Indian-Eskimo,Male,0,0,67,0
86,Without-pay,Some-college,15,Married-spouse-absent,Protective-serv,Amer-Indian-Eskimo,Male,0,0,94,0
36,State-gov,11th,12,Married-spouse-absent,Prof-specialty,White,Male,0,28154,39,0
31,Without-pay,Prof-school,12,Married-AF-spouse,Priv-house-serv,Black,Female,0,49271,38,0
33,Local-gov,Bachelors,11,Never-married,Sales,Black,Female,0,7295,6,0
65,Private,5th-6th,14,Married-civ-spouse,Armed-Forces,Other,Female,0,0,61,0
86,Federal-gov,Bachelors,1,Separated,Farming-fishing,Asian-Pac-Islander,Male,0,0,35,0
58,Without-pay,5th-6th,10,Married-spouse-absent,Farming-fishing,Amer-Indian-Eskimo,Male,0,15057,80,0
75,Self-emp-inc,Some-college,12,Never-married,Machine-op-inspct,White,Female,0,0,12,0
24,State-gov,1st-4th,7,Separated,Sales,Amer-Indian-Eskimo,Female,5400,0,79,0
30,Local-gov,Some-college,7,Widowed,Priv-house-serv,Asian-Pac-Islander,Female,0,0,55,0
41,Private,Doctorate,2,Married-spouse-absent,Exec-managerial,Other,Male,0,38369,27,0
64,Federal-gov,Masters,9,Married-AF-spouse,Exec-managerial,Amer-Indian-Eskimo,Female,98596,0,84,0
32,State-gov,Preschool,13,Divorced,Sales,Other,Male,0,0,64,0
87,Without-pay,Bachelors,16,Married-AF-spouse,Priv-house-serv,White,Male,0,0,63,0
58,Local-gov,Preschool,10,Separated,Protective-serv,White,Male,0,0,82,0
67,Private,5th-6th,3,Widowed,Prof-specialty,Amer-Indian-Eskimo,Female,0,0,74,0
71,Without-pay,Preschool,6,Divorced,Machine-op-inspct,Amer-Indian-Eskimo,Female,0,0,94,0
22,Self-emp-not-inc,Bachelors,10,Never-married,Farming-fishing,Black,Male,0,0,31,0
79,Without-pay,12th,4,Married-civ-spouse,Other-service,Asian-Pac-Islander,Female,0,0,98,0
27,Local-gov,Masters,16,Separated,Handlers-cleaners,Amer-Indian-Eskimo,Female,89756,0,72,0
51,Local-gov,Assoc-acdm,11,Married-spouse-absent,Armed-Forces,Black,Female,0,0,72,0
41,Local-gov,HS-grad,6,Widowed,Protective-serv,Asian-Pac-Islander,Male,0,0,87,0
86,Local-gov,9th,6,Separated,Armed-Forces,Other,Female,69444,0,61,0
69,Self-emp-not-inc,10th,6,Married-spouse-absent,Tech-support,Amer-Indian-Eskimo,Female,0,0,75,0
51,Without-pay,5th-6th,12,Married-civ-spouse,Priv-house-serv,Other,Female,0,0,57,0
30,Private,Prof-school,11,Married-AF-spouse,Craft-repair,Other,Female,0,0,63,0
29,State-gov,Doctorate,3,Separated,Farming-fishing,Other,Female,57480,0,65,0
73,Local-gov,11th,16,Separated,Exec-managerial,Other,Male,0,0,30,0
71,Without-pay,Prof-school,3,Never-married,Other-service,Other,Female,0,0,72,0
55,Federal-gov,7th-8th,6,Divorced,Sales,Amer-Indian-Eskimo,Male,0,23396,92,0
74,State-gov,Prof-school,5,Divorced,Sales,White,Male,0,0,53,0
52,Self-emp-not-inc,12th,10,Married-spouse-absent,Exec-managerial,Amer-Indian-Eskimo,Female,0,0,100,0
88,Self-emp-inc,HS-grad,7,Married-civ-spouse,Handlers-cleaners,White,Female,0,0,4,0
40,Federal-gov,Assoc-voc,4,Divorced,Prof-specialty,Asian-Pac-Islander,Female,0,0,70,0
58,Federal-gov,Some-college,4,Widowed,Exec-managerial,Other,Female,0,0,65,0
65,Private,Doctorate,11,Married-civ-spouse,Transport-moving,Other,Female,21462,0,3,0
73,Self-emp-not-inc,Bachelors,5,Married-civ-spouse,Priv-house-serv,White,Female,0,0,6,0
85,Without-pay,12th,8,Married-AF-spouse,Priv-house-serv,Amer-Indian-Eskimo,Female,0,0,28,0
81,Without-pay,Doctorate,2,Never-married,Farming-fishing,Asian-Pac-Islander,Female,78471,0,10,0
84,Private,Assoc-acdm,8,Never-married,Farming-fishing,White,Male,0,43974,69,0
27,Self-emp-inc,Assoc-acdm,14,Divorced,Exec-managerial,Black,Female,0,0,91,0
24,State-gov,Doctorate,4,Widowed,Protective-serv,Asian-Pac-Islander,Male,48463,0,29,0
64,State-gov,HS-grad,5,Widowed,Machine-op-inspct,White,Female,0,0,82,0
62,Private,Masters,5,Divorced,Handlers-cleaners,White,Male,0,32213,7,0
65,Local-gov,Prof-school,5,Married-civ-spouse,Priv-house-serv,Other,Female,0,0,51,0
38,Self-emp-inc,Assoc-voc,5,Never-married,Transport-moving,Asian-Pac-Islander,Female,0,0,64,0
39,Self-emp-inc,Bachelors,9,Married-spouse-absent,Other-service,Black,Male,50862,0,19,0
59,State-gov,5th-6th,3,Separated,Transport-moving,Amer-Indian-Eskimo,Female,0,0,53,0
33,Local-gov,Some-college,12,Married-spouse-absent,Farming-fishing,White,Female,0,0,2,0
19,State-gov,Preschool,9,Widowed,Tech-support,Asian-Pac-Islander,Female,0,16517,8,0
62,Self-emp-inc,10th,11,Married-AF-spouse,Exec-managerial,Amer-Indian-Eskimo,Male,0,21502,36,0
26,Without-pay,HS-grad,3,Married-AF-spouse,Exec-managerial,White,Female,61824,0,8,0
26,State-gov,Preschool,3,Married-civ-spouse,Handlers-cleaners,Black,Female,0,42654,18,0
83,State-gov,HS-grad,2,Widowed,Exec-managerial,Black,Female,0,0,72,0
62,Private,Assoc-acdm,16,Widowed,Protective-serv,Black,Female,99366,0,25,0
60,Self-emp-inc,11th,16,Divorced,Handlers-cleaners,Asian-Pac-Islander,Male,0,0,25,0
87,Private,Preschool,15,Married-spouse-absent,Priv-house-serv,Asian-Pac-Islander,Male,0,0,69,0
60,Self-emp-inc,9th,11,Separated,Tech-support,Amer-Indian-Eskimo,Female,0,0,77,0
26,Private,1st-4th,10,Married-AF-spouse,Transport-moving,Amer-Indian-Eskimo,Female,0,0,9,0
32,Private,10th,13,Divorced,Handlers-cleaners,Black,Female,0,0,29,0
52,Federal-gov,10th,11,Married-AF-spouse,Transport-moving,Other,Male,0,11281,97,0
58,Federal-gov,Doctorate,15,Never-married,Craft-repair,Amer-Indian-Eskimo,Female,0,0,49,0
24,Federal-gov,Masters,13,Widowed,Priv-house-serv,Black,Male,0,0,8,0
52,Private,5th-6th,14,Widowed,Protective-serv,Other,Female,0,0,80,0
36,Private,1st-4th,6,Widowed,Priv-house-serv,Asian-Pac-Islander,Male,0,0,71,0
78,State-gov,HS-grad,9,Never-married,Other-service,Other,Male,0,0,86,0
39,Local-gov,Preschool,15,Never-married,Priv-house-serv,Asian-Pac-Islander,Female,3283,0,81,0
63,Private,10th,7,Married-AF-spouse,Craft-repair,Black,Female,92434,0,25,0
37,Without-pay,1st-4th,11,Never-married,Transport-moving,White,Female,62912,0,55,0
20,State-gov,Bachelors,9,Married-civ-spouse,Craft-repair,Other,Female,0,0,30,0
72,Self-emp-not-inc,Assoc-voc,16,Married-AF-spouse,Other-service,Other,Female,0,0,98,0
51,Self-emp-inc,Doctorate,2,Divorced,Prof-specialty,Amer-Indian-Eskimo,Female,0,0,4,0
88,Private,1st-4th,5,Separated,Armed-Forces,Asian-Pac-Islander,Male,0,0,32,0
71,Federal-gov,5th-6th,9,Married-civ-spouse,Armed-Forces,Other,Female,37183,0,65,0
34,Private,HS-grad,16,Married-civ-spouse,Farming-fishing,White,Female,0,0,10,0
83,Self-emp-not-inc,10th,12,Married-AF-spouse,Transport-moving,White,Female,0,0,49,0
26,State-gov,10th,7,Married-civ-spouse,Machine-op-inspct,Amer-Indian-Eskimo,Male,0,0,48,0
60,State-gov,Masters,10,Separated,Sales,Black,Female,0,0,19,0
36,Local-gov,Assoc-acdm,3,Separated,Tech-support,Asian-Pac-Islander,Male,0,0,66,0
26,Without-pay,Assoc-voc,4,Married-civ-spouse,Craft-repair,Other,Female,0,0,94,0
85,State-gov,Preschool,15,Married-AF-spouse,Handlers-cleaners,Asian-Pac-Islander,Male,0,0,89,0
88,Without-pay,10th,4,Never-married,Protective-serv,White,Male,0,0,45,0
54,Local-gov,Assoc-voc,16,Separated,Other-service,White,Male,45820,0,21,0
56,Private,Assoc-voc,6,Widowed,Exec-managerial,White,Female,14620,0,71,0
47,Self-emp-inc,9th,6,Never-married,Protective-serv,Black,Male,57005,0,2,0
54,Local-gov,Preschool,3,Separated,Craft-repair,Black,Female,16330,0,3,0
21,Private,9th,2,Never-married,Farming-fishing,Black,Female,0,0,98,0
46,Without-pay,Assoc-voc,13,Widowed,Prof-specialty,Black,Male,0,0,93,0
21,Self-emp-inc,10th,10,Separated,Transport-moving,Asian-Pac-Islander,Male,0,0,39,0
38,Private,7th-8th,15,Never-married,Craft-repair,White,Female,16497,0,38,0
89,Self-emp-inc,Some-college,1,Never-married,Armed-Forces,White,Female,96476,0,85,0
80,Federal-gov,Some-college,9,Divorced,Craft-repair,Other,Female,0,0,94,0
20,Private,Assoc-voc,6,Divorced,Transport-moving,Amer-Indian-Eskimo,Female,0,0,41,0
65,Federal-gov,10th,10,Never-married,Armed-Forces,Black,Female,0,0,41,0
82,Self-emp-inc,9th,2,Separated,Tech-support,White,Male,76155,0,92,0
66,Local-gov,Masters,10,Divorced,Craft-repair,Asian-Pac-Islander,Female,4284,0,52,0
58,Without-pay,Prof-school,13,Married-civ-spouse,Craft-repair,Black,Female,0,0,3,0
75,State-gov,11th,4,Divorced,Tech-support,White,Male,0,0,47,0
90,Private,10th,3,Never-married,Handlers-cleaners,Asian-Pac-Islander,Male,0,0,40,0
18,Federal-gov,HS-grad,9,Never-married,Transport-moving,Asian-Pac-Islander,Male,0,39233,1,0
39,Private,9th,8,Never-married,Protective-serv,Black,Male,0,0,93,0
25,Self-emp-inc,9th,5,Married-AF-spouse,Craft-repair,Other,Male,0,0,28,0
33,Federal-gov,Doctorate,10,Married-civ-spouse,Transport-moving,Asian-Pac-Islander,Male,0,0,38,0
37,Self-emp-inc,Some-college,10,Widowed,Transport-moving,White,Female,0,0,71,0
63,State-gov,7th-8th,6,Separated,Tech-support,Black,Male,58572,0,31,0
69,Local-gov,Some-college,1,Never-married,Machine-op-inspct,Asian-Pac-Islander,Female,0,0,10,0
62,Local-gov,Assoc-voc,9,Divorced,Farming-fishing,White,Male,0,32159,12,0
84,Self-emp-inc,Preschool,6,Separated,Handlers-cleaners,Asian-Pac-Islander,Male,0,0,36,0
68,Private,Assoc-voc,15,Married-spouse-absent,Handlers-cleaners,Other,Female,0,0,90,0
38,Self-emp-inc,11th,14,Married-civ-spouse,Tech-support,Other,Female,0,15608,56,0
79,State-gov,11th,8,Married-spouse-absent,Protective-serv,Black,Female,97523,0,95,0
17,Self-emp-not-inc,Assoc-voc,5,Widowed,Other-service,Asian-Pac-Islander,Female,63542,0,84,0
66,Local-gov,Masters,11,Married-civ-spouse,Other-service,Black,Female,0,0,9,0
71,Federal-gov,5th-6th,12,Widowed,Handlers-cleaners,Amer-Indian-Eskimo,Male,0,0,66,0
22,Federal-gov,Bachelors,11,Divorced,Transport-moving,Other,Male,0,0,6,0
59,Self-emp-not-inc,Assoc-voc,1,Married-AF-spouse,Exec-managerial,Black,Male,0,0,1,0
49,Federal-gov,Doctorate,11,Married-AF-spouse,Protective-serv,Other,Female,0,0,52,0
86,Local-gov,12th,12,Widowed,Tech-support,White,Male,0,0,31,0
84,Private,10th,3,Never-married,Tech-support,Asian-Pac-Islander,Male,0,0,63,0
84,Federal-gov,10th,12,Divorced,Sales,Black,Female,0,0,92,0
25,State-gov,10th,6,Divorced,Handlers-cleaners,Black,Male,0,18044,78,0
80,Federal-gov,Doctorate,15,Divorced,Craft-repair,Asian-Pac-Islander,Male,52831,0,49,0
72,Private,Some-college,15,Separated,Handlers-cleaners,Asian-Pac-Islander,Female,0,0,29,0
