id_reclamo,fecha,banco,area,texto
3563,2026-07-14,BancoAndes,pre_venta,Un asesor de BancoAndes nunca me contactó después de pedir información sobre un crédito sin que nadie del banco se haga responsable en las últimas semanas.
3564,2026-07-15,Banco  Andes ,tecnologia,La clave  digital  de  BancoAndes no me deja actualizar  mis datos de contacto  durante  el fin  de semana.    🙄
3565,2026-07-15,BancoAndes,comercial,El area de cobranza de BancoAndes me esta cobrando una multa que no esta justificada.
3566,2026-07-15,BancoAndes,cobranza,El equipo de cobranza de BancoAndes insiste en cobrar un monto que ya fue aclarado antes sin que nadie del banco se haga responsable en las últimas semanas.
3567,2026-07-15,BancoAndes,post_venta,BancoAndes no resuelve mi duda sobre el estado de mi solicitud ya aprobada sin que nadie del banco se haga responsable ayer...
3568,2026-07-15,bancoandes,post_venta,El equipo de seguimiento no me entrega la informacion que me prometieron al firmar lo cual me parece una falta de respeto hacia el cliente...
3569,2026-07-15,BancoAndes,post_venta,BancoAndes&nbsp;no me entrega la información que me prometieron al firmar y sigo esperando una respuesta.
3570,2026-07-15,BancoAndes,ventas,Un representante de ventas de BancoAndes me llamó para renovarme un producto sin mi autorización y no encuentro cómo resolverlo en las últimas semanas.
3571,2026-07-15,BancoAndes,ventas,	Un vendedor telefónico de BancoAndes me llamó para  renovarme un producto sin mi autorización  en las últimas semanas.
3572,2026-07-15,Banco  Andes ,fraude_seguridad,No sé quién obtuvo mis datos de BancoAndes sin que yo entregara esa información!!!
3573,2026-07-15,BancoAndes,pre_venta,Alguien del equipo de informaciones de BancoAndes no respondió mi solicitud de información sobre cuentas de ahorro el mes pasado.
3574,2026-07-15,BancoAndes,pre_venta,Un asesor de BancoAndes ignoro mi consulta sobre los requisitos de un credito hipotecario esta semana. 😠
3575,2026-07-15,BancoAndes,pre_venta,	Contacte a BancoAndes para  preguntar por  un prestamo  y  me insistieron  en cerrar  la venta  en la misma llamada.
3576,2026-07-15,BancoAndes,tecnologia,"Desde que contraté un producto en BancoAndes, la aplicación falla constantemente y no logro que me atiendan. Pueden contactarme al +56 9 4984 1038."
3577,2026-07-16,bancoandes,tecnologia,El portal de clientes de BancoAndes se demora muchísimo en cargar cualquier operación y sigo esperando una respuesta.
3578,2026-07-16,BancoAndes,post_venta,	El  equipo de  seguimiento dejó de responder después de que  firmé  el contrato sin  que nadie del banco se  haga responsable  hace unos días.   <br> 😞 N° de reclamo anterior: RC-60450.
3579,2026-07-16,BancoAndes,post_venta,El equipo de seguimiento dejo de responder despues de que firme el contrato y esto ya me tiene bastante molesto durante el fin de semana.
3580,2026-07-16,BancoAndes,ventas,Un vendedor telefónico de BancoAndes me contactó varias veces el mismo día ofreciéndome productos distintos y esto ya me tiene bastante molesto durante el fin de semana.
3581,2026-07-17,BANCOANDES,tecnologia,<p>La clave digital de BancoAndes no me deja actualizar mis datos de contacto y no encuentro como resolverlo.</p>
3582,2026-07-17,BancoAndes,tecnologia,La aplicacion de BancoAndes no carga mis transacciones recientes y sigo esperando una respuesta hace unos dias. 😠
3583,2026-07-17,BancoAndes,fraude_seguridad,La aplicación de BancoAndes se congela cada vez que intento hacer una transferencia. 😞
3584,2026-07-17,BancoAndes,cobranza,BancoAndes de BancoAndes me cobro dos veces la misma cuota ayer. 😤
3585,2026-07-17,BancoAndes,ventas,Un representante de ventas de BancoAndes siguio llamando despues de que le dije que no me interesaba y sigo esperando una respuesta.
3586,2026-07-17,BancoAndes,fraude_seguridad,Una persona no autorizada clonó mi tarjeta de BancoAndes y BancoAndes no reaccionó a tiempo esta semana.
3587,2026-07-17,BancoAndes,comercial,"BANCOANDES NO CUMPLE CON EL BENEFICIO QUE VENÍA INCLUIDO EN MI CUENTA DURANTE EL FIN DE SEMANA.
Gracias, espero respuesta pronto."
3588,2026-07-17,BancoAndes,cobranza,El área comercial de BancoAndes me dio condiciones distintas a las que después aplicó cobranza... Mi rut es 25.866.508-8.
3589,2026-07-18,BancoAndes,cobranza,El departamento de cobranza de BancoAndes me cobró dos veces la misma cuota y esto ya me tiene bastante molesto.
3590,2026-07-18,BancoAndes,post_venta,BancoAndes  no responde mis  consultas de seguimiento  sobre el  crédito que ya tengo.
3591,2026-07-18,bancoandes,ventas,UN TERCERO ME CONTACTÓ POR PHISHING USANDO EL NOMBRE DE BANCOANDES EN LAS ÚLTIMAS SEMANAS.
3592,2026-07-18,BancoAndes,fraude_seguridad,Un tercero cambió mi clave de BancoAndes sin que yo lo hiciera hace unos días.
3593,2026-07-18,BancoAndes,comercial,Nadie en el  área comercial  no quiere  renegociar  las  condiciones  de mi  crédito y  no encuentro cómo resolverlo.
3594,2026-07-18,BancoAndes,comercial,	BancoAndes no respeta el descuento comercial que me  habían  prometido al inicio  lo cual  me parece una falta de respeto hacia el  cliente esta semana.   
3595,2026-07-18,BancoAndes,comercial,El area comercial no reconoce el descuento por cliente antiguo que me habian asegurado y hasta ahora nadie me ha dado una solucion.
3596,2026-07-19,BancoAndes,tecnologia,El sitio web de BancoAndes marca error de sistema constantemente ayer.
3597,2026-07-19,BancoAndes,cobranza,El equipo de cobranza de BancoAndes me está cobrando una multa que no está justificada durante el fin de semana.
3598,2026-07-19,BancoAndes,cobranza,El equipo de cobranza de BancoAndes me cobró dos veces la misma cuota el mes pasado.
3599,2026-07-19,Banco  Andes ,cobranza,"El área de cobranza de BancoAndes no responde mi solicitud de repactación de deuda durante el fin de semana.
Gracias, espero respuesta pronto."
3600,2026-07-19,BancoAndes,post_venta,El equipo de seguimiento ignora mis mensajes desde que activé la cuenta nueva en las últimas semanas.
3601,2026-07-19,BancoAndes,ventas,"Un representante de ventas de BancoAndes me contacto para venderme un seguro que no solicite lo cual me parece una falta de respeto hacia el cliente. 👎
Gracias, espero respuesta pronto."
3602,2026-07-19,BANCOANDES,fraude_seguridad,Una persona no autorizada clonó mi tarjeta de BancoAndes y BancoAndes no reaccionó a tiempo.
3603,2026-07-19,BancoAndes,comercial,<p>Nadie en el área comercial no honra la promoción con la que me convencieron de cambiarme de banco sin que nadie del banco se haga responsable ayer.</p>
3604,2026-07-19,BancoAndes,pre_venta,EL SERVICIO DE ATENCIÓN DE BANCOANDES NO ME INFORMÓ SOBRE LOS COSTOS ASOCIADOS ANTES DE QUE DECIDIERA DURANTE EL FIN DE SEMANA. N° de reclamo anterior: RC-76152.
3605,2026-07-19,BancoAndes,fraude_seguridad,Me llegó una notificación de acceso desde otro dispositivo en BancoAndes y no sé si confiar en la explicación técnica que me dieron!!
3606,2026-07-19,BancoAndes,fraude_seguridad,"BancoAndes minimiza como falla técnica algo que a mí me parece un acceso no autorizado a mi cuenta. 😞
--
Atte, cliente BancoAndes"
3607,2026-07-20,BancoAndes,tecnologia,La clave digital de BancoAndes lleva días caída y no puedo ver mis movimientos.
3608,2026-07-20,BancoAndes,tecnologia,La banca en línea de BancoAndes se demora muchísimo en cargar cualquier operación esta semana.
3609,2026-07-20,BancoAndes,cobranza,El área de cobranza de BancoAndes no reconoce el pago que ya realicé durante el fin de semana.
3610,2026-07-20,BancoAndes,post_venta,Nadie en BancoAndes no cumplió con el acompañamiento que me prometieron al contratar y sigo esperando una respuesta durante el fin de semana.
3611,2026-07-20,BancoAndes,ventas,Un  asesor comercial de BancoAndes  me  contacto  fuera  de horario  para  ofrecerme  una tarjeta nueva  esta semana.   
3612,2026-07-20,BancoAndes,ventas,UN ASESOR COMERCIAL DE BANCOANDES ME CONTACTÓ FUERA DE HORARIO PARA OFRECERME UNA TARJETA NUEVA LO CUAL ME PARECE UNA FALTA DE RESPETO HACIA EL CLIENTE EL MES PASADO.
3613,2026-07-20,Banco  Andes ,comercial,El área comercial aplicó condiciones distintas a las que figuraban en la propuesta comercial!!!
3614,2026-07-20,BancoAndes,pre_venta,Un asesor de BancoAndes nunca me contactó después de pedir información sobre un crédito en las últimas semanas.
3615,2026-07-20,Banco Andes,pre_venta,	Alguien del equipo de informaciones de BancoAndes me  dio información distinta a la  que aparece  en la página web lo cual me parece una falta  de respeto  hacia  el cliente. Mi rut es 18.555.729-K.
3616,2026-07-21,BancoAndes,tecnologia,El sitio web de BancoAndes no procesa correctamente mis pagos programados y esto ya me tiene bastante molesto esta semana.
3617,2026-07-21,BancoAndes,cobranza,El area de cobranza de BancoAndes no acepta renegociar mi deuda en condiciones razonables durante el fin de semana.
3618,2026-07-21,BancoAndes,post_venta,El área de post venta no aclara mis dudas sobre las condiciones del crédito ya contratado esta semana...
3619,2026-07-21,Banco Andes,comercial,Nadie en BancoAndes no responde mis llamadas desde que contraté el seguro esta semana.
3620,2026-07-21,BancoAndes,ventas,	Un vendedor telefonico  de BancoAndes  me contacto fuera de horario  para ofrecerme una tarjeta nueva  el mes  pasado.   !!!
3621,2026-07-21,BancoAndes,ventas,	Un vendedor telefónico  de BancoAndes me llamó para renovarme  un  producto sin  mi  autorización lo cual  me parece una falta  de  respeto  hacia el cliente en las últimas semanas.
3622,2026-07-21,BancoAndes,fraude_seguridad,No se quien vacio parte de mi cuenta de BancoAndes y el banco no me ha devuelto el dinero.
3623,2026-07-21,Banco  Andes ,comercial,	El equipo comercial no ha activado el  beneficio que me ofrecieron al abrir  la cuenta y esto  ya me  tiene bastante molesto en las  ultimas semanas.   
3624,2026-07-21,bancoandes,comercial,EL EQUIPO COMERCIAL CAMBIÓ MI PLAN COMERCIAL SIN MI CONSENTIMIENTO AYER.
3625,2026-07-21,BancoAndes,comercial,El equipo comercial no aplica la tasa preferencial que se me ofreció al contratar el mes pasado.
3626,2026-07-22,BancoAndes,tecnologia,El sistema de BancoAndes no envía el código de verificación para iniciar sesión y no encuentro cómo resolverlo??? ⏳
3627,2026-07-22,bancoandes,cobranza,	Nadie en el  area de cobranza  de BancoAndes no  responde  mi solicitud de  repactacion de deuda durante  el fin  de semana.
3628,2026-07-22,BancoAndes,cobranza,BancoAndes de BancoAndes no reconoce el pago que ya realicé esta semana. 😠
3629,2026-07-22,BancoAndes,post_venta,EL SERVICIO DE SOPORTE DEJÓ DE RESPONDER DESPUÉS DE QUE FIRMÉ EL CONTRATO.
3630,2026-07-22,BancoAndes,post_venta,El servicio de soporte no me ayuda a entender los cobros de mi cuenta recién abierta el mes pasado.
3631,2026-07-22,BancoAndes,post_venta,	El equipo  de seguimiento no cumplió con  el acompañamiento que me  prometieron al contratar y hasta ahora nadie me ha dado  una  solución.
3632,2026-07-22,bancoandes,post_venta,Nadie en BancoAndes no me entrega la información que me prometieron al firmar.
3633,2026-07-22,BancoAndes,ventas,Un asesor comercial de BancoAndes insistio en que aceptara un producto que ya habia rechazado antes lo cual me parece una falta de respeto hacia el cliente el mes pasado. ⏳
3634,2026-07-22,BancoAndes,ventas,Un ejecutivo de ventas de BancoAndes me vendió un seguro sin explicarme bien las condiciones y hasta ahora nadie me ha dado una solución.
3635,2026-07-22,Banco  Andes ,fraude_seguridad,Una persona no autorizada obtuvo mis datos de BancoAndes sin que yo entregara esa información sin que nadie del banco se haga responsable esta semana.
3636,2026-07-22,Banco  Andes ,comercial,El área comercial no honra la promoción con la que me convencieron de cambiarme de banco sin que nadie del banco se haga responsable hace unos días.
3637,2026-07-23,BancoAndes,tecnologia,La aplicación de BancoAndes lleva días caída y no puedo ver mis movimientos durante el fin de semana.
3638,2026-07-23,BANCOANDES,tecnologia,La aplicación de BancoAndes se demora muchísimo en cargar cualquier operación lo cual me parece una falta de respeto hacia el cliente esta semana. N° de reclamo anterior: RC-53809.
3639,2026-07-23,BANCOANDES,post_venta,BancoAndes  dejó de responder después de que  firmé  el  contrato y esto ya me  tiene bastante  molesto esta  semana. 😠
3640,2026-07-23,BancoAndes,ventas,Un asesor comercial de BancoAndes insistió en que aceptara un producto que ya había rechazado antes.
3641,2026-07-23,BancoAndes,fraude_seguridad,"Una persona no autorizada hizo compras con mi tarjeta de BancoAndes que yo nunca autoricé y esto ya me tiene bastante molesto esta semana.
Gracias, espero respuesta pronto."
3642,2026-07-23,BancoAndes,comercial,BancoAndes cambió mi plan comercial sin mi consentimiento y hasta ahora nadie me ha dado una solución ayer.
3643,2026-07-24,BancoAndes,tecnologia,El sitio web  de BancoAndes no procesa correctamente mis pagos programados  durante el  fin  de  semana.<br>  
3644,2026-07-24,BancoAndes,cobranza,El área de cobranza de BancoAndes no responde mi solicitud de repactación de deuda y esto ya me tiene bastante molesto durante el fin de semana. 😠
3645,2026-07-24,BancoAndes,post_venta,El servicio de soporte no me explica cómo usar el producto que contraté hace poco lo cual me parece una falta de respeto hacia el cliente hace unos días.
3646,2026-07-24,BancoAndes,post_venta,El servicio de soporte no responde mis llamadas desde que contraté el seguro y sigo esperando una respuesta.
3647,2026-07-24,BancoAndes,ventas,UN EJECUTIVO DE VENTAS DE BANCOANDES ME OFRECIÓ UN CRÉDITO HIPOTECARIO SIN QUE YO HUBIERA PREGUNTADO POR ESO Y SIGO ESPERANDO UNA RESPUESTA. 😞
3648,2026-07-25,BancoAndes,tecnologia,	El  sistema de  BancoAndes no permite  descargar mis comprobantes  de pago y  esto ya me tiene bastante molesto durante  el fin de  semana.
3649,2026-07-25,BancoAndes,cobranza,El área  de cobranza de BancoAndes sigue enviándome  cartas de cobro por  una deuda pagada  y hasta  ahora nadie me ha  dado  una solución. 😡 N° de reclamo anterior: RC-56438.
3650,2026-07-25,BancoAndes,post_venta,El área de post venta no me ayuda a entender los cobros de mi cuenta recién abierta sin que nadie del banco se haga responsable esta semana!!!
3651,2026-07-25,BancoAndes,ventas,"Un  asesor  comercial de BancoAndes me  llamó para renovarme  un  producto  sin mi autorización sin  que nadie del  banco se haga  responsable.
Gracias, espero respuesta pronto."
3652,2026-07-25,BancoAndes,ventas,	Alguien del equipo de ventas  de BancoAndes  insistió en ofrecerme un  crédito  de consumo sin que  yo  lo  pidiera y esto  ya me tiene  bastante molesto en las últimas  semanas.
3653,2026-07-25,Banco  Andes ,comercial,"Nadie en el area comercial no ha activado el beneficio que me ofrecieron al abrir la cuenta sin que nadie del banco se haga responsable el mes pasado.
Enviado desde mi celular Samsung"
